dateTime,open,high,low,close,volume
2021-02-10 08-00-00,0.07480830,0.07550000,0.07284900,0.07286520,420555730.00000000
2021-02-10 09-00-00,0.07290070,0.07325200,0.07085170,0.07126100,399739952.00000000
2021-02-10 10-00-00,0.07126080,0.07321500,0.07114750,0.07188310,252313461.00000000
2021-02-10 11-00-00,0.07187670,0.07333330,0.07181900,0.07200000,253951933.00000000
2021-02-10 12-00-00,0.07200000,0.07278690,0.06600000,0.06985070,663630055.00000000
2021-02-10 13-00-00,0.06985070,0.07154990,0.06890960,0.07116920,398370257.00000000
2021-02-10 14-00-00,0.07118320,0.07196300,0.06839370,0.06899900,390632274.00000000
2021-02-10 15-00-00,0.06899900,0.08164960,0.06850000,0.07543340,3987816175.00000000
2021-02-10 16-00-00,0.07543340,0.07820000,0.07402780,0.07602780,1106152902.00000000
2021-02-10 17-00-00,0.07605470,0.07606490,0.07339670,0.07371620,658782368.00000000
2021-02-10 18-00-00,0.07371620,0.07480760,0.07160270,0.07194560,514143270.00000000
2021-02-10 19-00-00,0.07207400,0.07487520,0.07191710,0.07397510,429538508.00000000
2021-02-10 20-00-00,0.07399990,0.07460000,0.07171100,0.07255700,347424733.00000000
2021-02-10 21-00-00,0.07255700,0.07412580,0.07213400,0.07275860,306970168.00000000
2021-02-10 22-00-00,0.07275820,0.07455900,0.07265350,0.07345000,213236443.00000000
2021-02-10 23-00-00,0.07342860,0.07363550,0.07200000,0.07255270,285453756.00000000
2021-02-11 00-00-00,0.07255230,0.07335000,0.07100080,0.07172500,237506679.00000000
2021-02-11 01-00-00,0.07168620,0.07256180,0.07133830,0.07169810,156823474.00000000
2021-02-11 02-00-00,0.07162650,0.07296000,0.07160030,0.07245000,47756731.00000000
2021-02-11 03-00-00,0.07245000,0.07245000,0.07245000,0.07245000,0.00000000
2021-02-11 05-00-00,0.07247090,0.07330000,0.07222500,0.07268300,164353329.00000000
2021-02-11 06-00-00,0.07268330,0.07282860,0.07176080,0.07242100,175108597.00000000
2021-02-11 07-00-00,0.07243100,0.07295000,0.07194500,0.07200100,165022307.00000000
2021-02-11 08-00-00,0.07200000,0.07260000,0.07103830,0.07218200,235811324.00000000
2021-02-11 09-00-00,0.07216670,0.07556220,0.07174560,0.07356980,716485244.00000000
2021-02-11 10-00-00,0.07362360,0.07416500,0.07261110,0.07374850,320081214.00000000
2021-02-11 11-00-00,0.07374010,0.07386400,0.07250000,0.07281410,217626522.00000000
2021-02-11 12-00-00,0.07280000,0.07350000,0.07200000,0.07298370,267824170.00000000
2021-02-11 13-00-00,0.07298120,0.07347000,0.07225000,0.07294670,311554076.00000000
2021-02-11 14-00-00,0.07294670,0.07352500,0.07192310,0.07226350,351442977.00000000
2021-02-11 15-00-00,0.07226350,0.07234900,0.07150000,0.07159530,317958801.00000000
2021-02-11 16-00-00,0.07157680,0.07269000,0.07000000,0.07048280,598465063.00000000
2021-02-11 17-00-00,0.07043040,0.07135110,0.07030610,0.07052170,287490499.00000000
2021-02-11 18-00-00,0.07053610,0.07079980,0.06890010,0.06908920,343576502.00000000
2021-02-11 19-00-00,0.06908920,0.07050000,0.06800000,0.07004750,529803754.00000000
2021-02-11 20-00-00,0.07004470,0.07110000,0.06898410,0.06919000,282219871.00000000
2021-02-11 21-00-00,0.06918940,0.07010000,0.06912710,0.06956590,211833653.00000000
2021-02-11 22-00-00,0.06956620,0.07042000,0.06930000,0.06976200,150948065.00000000
2021-02-11 23-00-00,0.06976310,0.07100000,0.06900000,0.06958300,237461139.00000000
2021-02-12 00-00-00,0.06958530,0.06991780,0.06855300,0.06865180,241948199.00000000
2021-02-12 01-00-00,0.06862880,0.06886000,0.06700000,0.06723740,329435980.00000000
2021-02-12 02-00-00,0.06724360,0.06757510,0.06508670,0.06647970,463760377.00000000
2021-02-12 03-00-00,0.06647970,0.06650000,0.06080000,0.06276920,849154495.00000000
2021-02-12 04-00-00,0.06276920,0.06600000,0.06242120,0.06524050,482124153.00000000
2021-02-12 05-00-00,0.06522020,0.06790000,0.06514950,0.06730000,324664355.00000000
2021-02-12 06-00-00,0.06730600,0.06780000,0.06568000,0.06659050,254515221.00000000
2021-02-12 07-00-00,0.06659400,0.06689950,0.06455100,0.06455100,277780222.00000000
2021-02-12 08-00-00,0.06459530,0.06700000,0.06455220,0.06667000,263021043.00000000
2021-02-12 09-00-00,0.06667000,0.06750000,0.06543890,0.06706000,257017560.00000000
2021-02-12 10-00-00,0.06707160,0.06804840,0.06658980,0.06757450,220757505.00000000
2021-02-12 11-00-00,0.06757440,0.06850190,0.06720000,0.06774950,229278228.00000000
2021-02-12 12-00-00,0.06774950,0.06789050,0.06625420,0.06675470,189396004.00000000
