dateTime,open,high,low,close,volume
2021-02-03 07-15-00,0.03223390,0.03246100,0.03211360,0.03238620,27556933.00000000
2021-02-03 07-30-00,0.03238280,0.03281190,0.03238000,0.03263300,43425739.00000000
2021-02-03 07-45-00,0.03262520,0.03276150,0.03238000,0.03253570,35302020.00000000
2021-02-03 08-00-00,0.03255000,0.03265000,0.03214700,0.03215000,34806281.00000000
2021-02-03 08-15-00,0.03214810,0.03242000,0.03212420,0.03235490,27898986.00000000
2021-02-03 08-30-00,0.03235510,0.03250000,0.03214290,0.03247780,27278869.00000000
2021-02-03 08-45-00,0.03248420,0.03255000,0.03228710,0.03235430,41019026.00000000
2021-02-03 09-00-00,0.03235430,0.03265260,0.03232090,0.03247050,34134535.00000000
2021-02-03 09-15-00,0.03245740,0.03255480,0.03233120,0.03243910,29110030.00000000
2021-02-03 09-30-00,0.03245700,0.03278000,0.03243440,0.03274000,27298617.00000000
2021-02-03 09-45-00,0.03275020,0.03303740,0.03262400,0.03291860,43714850.00000000
2021-02-03 10-00-00,0.03291860,0.03293890,0.03253790,0.03263540,43674110.00000000
2021-02-03 10-15-00,0.03264730,0.03278560,0.03256410,0.03269280,35368129.00000000
2021-02-03 10-30-00,0.03269280,0.03292180,0.03265000,0.03283040,23636100.00000000
2021-02-03 10-45-00,0.03281920,0.03298390,0.03265600,0.03278000,29639335.00000000
2021-02-03 11-00-00,0.03277330,0.03280800,0.03257010,0.03265510,27890379.00000000
2021-02-03 11-15-00,0.03265570,0.03270000,0.03240390,0.03247520,40618598.00000000
2021-02-03 11-30-00,0.03248000,0.03258130,0.03217680,0.03229480,39989449.00000000
2021-02-03 11-45-00,0.03229490,0.03240000,0.03190380,0.03218400,70983605.00000000
2021-02-03 12-00-00,0.03216830,0.03241200,0.03192230,0.03224480,52554242.00000000
2021-02-03 12-15-00,0.03224480,0.03234880,0.03196030,0.03201820,47876598.00000000
2021-02-03 12-30-00,0.03199830,0.03208460,0.03140100,0.03142280,139363644.00000000
2021-02-03 12-45-00,0.03142900,0.03183820,0.03102340,0.03154660,158325069.00000000
2021-02-03 13-00-00,0.03153180,0.03165040,0.03122780,0.03126430,121298881.00000000
2021-02-03 13-15-00,0.03126560,0.03143560,0.03079180,0.03123550,131201839.00000000
2021-02-03 13-30-00,0.03125760,0.03160000,0.03123950,0.03159150,65799736.00000000
2021-02-03 13-45-00,0.03159110,0.03177730,0.03156000,0.03162780,47650637.00000000
2021-02-03 14-00-00,0.03162330,0.03209140,0.03160550,0.03206980,66128624.00000000
2021-02-03 14-15-00,0.03207960,0.03208870,0.03170200,0.03170920,51317668.00000000
2021-02-03 14-30-00,0.03170340,0.03173190,0.03143500,0.03169750,55461950.00000000
2021-02-03 14-45-00,0.03169600,0.03190900,0.03150000,0.03172010,47889295.00000000
2021-02-03 15-00-00,0.03171890,0.03200000,0.03169310,0.03196380,43821473.00000000
2021-02-03 15-15-00,0.03195780,0.03204300,0.03148250,0.03173550,63302160.00000000
